model,metric,split,size,value
MLP,mae,cross,0.2,26.77642333201873
MLP,rmse,cross,0.2,27.25091129356644
IDW,mae,test,0.2,0.903127794257911
IDW,rmse,test,0.2,2.3448509028202276
IDW,mae,cross,0.2,10.924453613399377
IDW,rmse,cross,0.2,12.320409015627437
Kriging,mae,test,0.2,2.7985007586786037
Kriging,rmse,test,0.2,3.8317125599012822
Kriging,mae,cross,0.2,11.374521153290372
Kriging,rmse,cross,0.2,12.813720937583877
Ensemble,mae,test,0.2,1.4290899035078588
Ensemble,rmse,test,0.2,2.3076521447396843
Ensemble,mae,cross,0.2,7.329559391864484
Ensemble,rmse,cross,0.2,9.129452062133195
MLP,mae,test,0.3,2.6689644538031683
MLP,rmse,test,0.3,3.2604318175955993
MLP,mae,cross,0.3,29.828569280560433
MLP,rmse,cross,0.3,30.291389439443254
IDW,mae,test,0.3,1.1726775207046316
IDW,rmse,test,0.3,2.6831490358446355
IDW,mae,cross,0.3,10.957036497981544
IDW,rmse,cross,0.3,12.34218994989635
Kriging,mae,test,0.3,2.3313203171195913
Kriging,rmse,test,0.3,3.600747203621891
Kriging,mae,cross,0.3,11.407964718053018
Kriging,rmse,cross,0.3,12.869037823096086
Ensemble,mae,test,0.3,1.4535101913689672
Ensemble,rmse,test,0.3,2.407550532813122
Ensemble,mae,cross,0.3,7.937054509760358
Ensemble,rmse,cross,0.3,9.60015370352236
MLP,mae,test,0.4,2.5076274042544155
MLP,rmse,test,0.4,3.106922296239493
MLP,mae,cross,0.4,20.4242397361018
MLP,rmse,cross,0.4,20.92904006099696
IDW,mae,test,0.4,1.2171354558180232
IDW,rmse,test,0.4,2.769390087800132
IDW,mae,cross,0.4,11.130274237959647
IDW,rmse,cross,0.4,12.503842527098211
Kriging,mae,test,0.4,2.1822956082437446
Kriging,rmse,test,0.4,3.458853828955465
Kriging,mae,cross,0.4,11.439976794401383
Kriging,rmse,cross,0.4,12.915874658939977
Ensemble,mae,test,0.4,1.5717189253855777
Ensemble,rmse,test,0.4,2.544984009393931
Ensemble,mae,cross,0.4,7.522715411876219
Ensemble,rmse,cross,0.4,9.24512216409407
MLP,mae,test,0.5,2.4889642236067013
MLP,rmse,test,0.5,3.167838145275916
MLP,mae,cross,0.5,23.016647203434147
MLP,rmse,cross,0.5,23.557701794059536
IDW,mae,test,0.5,1.433642751966059
IDW,rmse,test,0.5,2.7753820598119945
IDW,mae,cross,0.5,11.22750297797234
IDW,rmse,cross,0.5,12.592382334910827
Kriging,mae,test,0.5,1.9490465424005616
